YEAR,MO,DY,ALLSKY_SFC_SW_DWN
2018,5,5,224.2
2018,5,6,225.19
2018,5,7,274.06
2018,5,8,278.55
2018,5,9,204.43
2018,5,10,216.52
2018,5,11,227.98
2018,5,12,271.27
2018,5,13,244.97
2018,5,14,251.77
2018,5,15,271.52
2018,5,16,283.34
2018,5,17,256.31
2018,5,18,251.41
2018,5,19,275.78
2018,5,20,269.55
2018,5,21,243.38
2018,5,22,226.75
2018,5,23,240.39
2018,5,24,210.3
2018,5,25,261.22
2018,5,26,194.62
2018,5,27,222.91
2018,5,28,235.98
2018,5,29,222.81
2018,5,30,242.45
2018,5,31,201.98
2018,6,1,260.45
2018,6,2,210.17
2018,6,3,198.17
2018,6,4,193.17
2018,6,5,210.8
2018,6,6,202.15
2018,6,7,214.98
2018,6,8,222.64
2018,6,9,197.02
2018,6,10,197.2
2018,6,11,188.07
2018,6,12,218.09
2018,6,13,242.1
2018,6,14,232.2
2018,6,15,228.48
2018,6,16,253.52
2018,6,17,205.98
2018,6,18,206.07
2018,6,19,238.11
2018,6,20,249.77
2018,6,21,238.26
2018,6,22,249.96
2018,6,23,222.62
2018,6,24,157.57
2018,6,25,189.03
2018,6,26,171.95
2018,6,27,149.15
2018,6,28,208.55
2018,6,29,248.7
2018,6,30,248.19
2018,7,1,277.25
2018,7,2,265.48
2018,7,3,282.93
2018,7,4,252.91
2018,7,5,268.53
2018,7,6,265.41
2018,7,7,221.2
2018,7,8,88
2018,7,9,168.35
2018,7,10,181.95
2018,7,11,149.74
2018,7,12,138.73
2018,7,13,173.42
2018,7,14,199.66
2018,7,15,145.87
2018,7,16,84.39
2018,7,17,123.63
2018,7,18,78.68
2018,7,19,127.45
2018,7,20,144.48
2018,7,21,160.02
2018,7,22,178.38
2018,7,23,234.34
2018,7,24,163.29
2018,7,25,168.32
2018,7,26,71.66
2018,7,27,112.86
2018,7,28,137
2018,7,29,143.99
2018,7,30,191.4
2018,7,31,178.13
2018,8,1,245.46
2018,8,2,234.45
2018,8,3,227.8
2018,8,4,224.55
2018,8,5,209.35
2018,8,6,212.16
2018,8,7,214.81
2018,8,8,222.59
2018,8,9,109.37
2018,8,10,158.02
2018,8,11,179.72
2018,8,12,210.33
2018,8,13,124.99
2018,8,14,146.8
2018,8,15,146
2018,8,16,204.45
2018,8,17,130.01
2018,8,18,193.53
2018,8,19,217.13
2018,8,20,214.57
2018,8,21,204.7
2018,8,22,129.6
2018,8,23,152.25
2018,8,24,181.27
2018,8,25,141.52
2018,8,26,85.1
2018,8,27,186.02
2018,8,28,166.38
2018,8,29,108.19
2018,8,30,139.25
2018,8,31,212.96
2018,9,1,236.98
2018,9,2,214.7
2018,9,3,123.03
2018,9,4,195.13
2018,9,5,229.03
2018,9,6,279.16
2018,9,7,265.75
2018,9,8,185.89
2018,9,9,195.62
2018,9,10,213.59
2018,9,11,190.31
2018,9,12,90.67
2018,9,13,197.44
2018,9,14,205.21
2018,9,15,238.29
2018,9,16,255.88
2018,9,17,215.76
2018,9,18,214.95
2018,9,19,148.68
2018,9,20,231.35
2018,9,21,257.66
2018,9,22,215.55
2018,9,23,211.09
2018,9,24,236.55
2018,9,25,272.01
2018,9,26,265.28
2018,9,27,248
2018,9,28,173.13
2018,9,29,214.76
2018,9,30,224.01
2018,10,1,209.7
2018,10,2,224.27
2018,10,3,244.98
2018,10,4,224.05
2018,10,5,256.55
2018,10,6,252.01
2018,10,7,255.93
2018,10,8,259.63
2018,10,9,257.91
2018,10,10,253.45
2018,10,11,249.68
2018,10,12,229.76
2018,10,13,229.58
2018,10,14,254.27
2018,10,15,205.24
2018,10,16,229.3
2018,10,17,198.62
2018,10,18,220.01
2018,10,19,195.45
2018,10,20,211.15
2018,10,21,116.46
2018,10,22,187.75
2018,10,23,207.55
2018,10,24,195.91
2018,10,25,207.56
2018,10,26,239.11
2018,10,27,252.93
2018,10,28,211.02
2018,10,29,222.84
2018,10,30,237.38
2018,10,31,253.37
2018,11,1,252.55
2018,11,2,258.95
2018,11,3,253.34
2018,11,4,250.65
2018,11,5,251.91
2018,11,6,231.59
2018,11,7,218.26
2018,11,8,192.4
2018,11,9,134.12
2018,11,10,161.1
2018,11,11,195.73
2018,11,12,201.8
2018,11,13,181.27
2018,11,14,192.45
2018,11,15,200.1
2018,11,16,210.77
2018,11,17,213.96
2018,11,18,193.48
2018,11,19,209.79
2018,11,20,210.3
2018,11,21,207.34
2018,11,22,197.22
2018,11,23,212.51
2018,11,24,219.55
2018,11,25,230.64
2018,11,26,222.83
2018,11,27,122.17
2018,11,28,124.47
2018,11,29,164.91
2018,11,30,181.76
2018,12,1,212.93
2018,12,2,213.79
2018,12,3,223.91
2018,12,4,224.42
2018,12,5,225.84
2018,12,6,221.55
2018,12,7,192.15
2018,12,8,107.18
2018,12,9,121.14
2018,12,10,146.05
2018,12,11,149.1
2018,12,12,141.48
2018,12,13,192.01
2018,12,14,218.85
2018,12,15,211.51
2018,12,16,221.49
2018,12,17,216.05
2018,12,18,223
2018,12,19,221.34
2018,12,20,214.83
2018,12,21,199.8
2018,12,22,176.89
2018,12,23,200.56
2018,12,24,209.02
2018,12,25,215.12
2018,12,26,224.09
2018,12,27,223.59
2018,12,28,166.1
2018,12,29,118.34
2018,12,30,145.55
2018,12,31,213.77
2019,1,1,212.05
2019,1,2,225.48
2019,1,3,180.11
2019,1,4,117.65
2019,1,5,122.01
2019,1,6,191.21
2019,1,7,191.27
2019,1,8,195.49
2019,1,9,167.01
2019,1,10,199.3
2019,1,11,200.23
2019,1,12,215.31
2019,1,13,222.31
2019,1,14,216.65
2019,1,15,187.19
2019,1,16,216.35
2019,1,17,234.9
2019,1,18,204.12
2019,1,19,194.61
2019,1,20,227.48
2019,1,21,230.82
2019,1,22,234.84
2019,1,23,242.77
2019,1,24,242.17
2019,1,25,243.82
2019,1,26,233.45
2019,1,27,242.7
2019,1,28,245.73
2019,1,29,238.76
2019,1,30,220.63
2019,1,31,233.51
2019,2,1,235.76
2019,2,2,241.38
2019,2,3,232.09
2019,2,4,234.16
2019,2,5,222.1
2019,2,6,202.22
2019,2,7,214.26
2019,2,8,224.65
2019,2,9,217.5
2019,2,10,191.09
2019,2,11,180.05
2019,2,12,217.9
2019,2,13,225.78
2019,2,14,231.26
2019,2,15,200.77
2019,2,16,200.59
2019,2,17,119.26
2019,2,18,219.86
2019,2,19,236.16
2019,2,20,218.09
2019,2,21,222.33
2019,2,22,222.07
2019,2,23,217.62
2019,2,24,220.16
2019,2,25,202.88
2019,2,26,173.45
2019,2,27,195.45
2019,2,28,202.56
2019,3,1,199.53
2019,3,2,221.87
2019,3,3,215.45
2019,3,4,210.94
2019,3,5,241.96
2019,3,6,263.36
2019,3,7,271.67
2019,3,8,250.42
2019,3,9,251.54
2019,3,10,268.15
2019,3,11,273.89
2019,3,12,266.68
2019,3,13,260.91
2019,3,14,251.78
2019,3,15,216.09
2019,3,16,197.12
2019,3,17,223.82
2019,3,18,206.59
2019,3,19,210.32
2019,3,20,211.99
2019,3,21,237.67
2019,3,22,259.98
2019,3,23,248.95
2019,3,24,181.68
2019,3,25,195.14
2019,3,26,219.73
2019,3,27,228.34
2019,3,28,217.42
2019,3,29,221.62
2019,3,30,235.4
2019,3,31,246.55
2019,4,1,232.45
2019,4,2,198.45
2019,4,3,180.06
2019,4,4,247.05
2019,4,5,207.77
2019,4,6,249.03
2019,4,7,223.91
2019,4,8,246.98
2019,4,9,278.58
2019,4,10,264.45
2019,4,11,263.79
2019,4,12,272.54
2019,4,13,266.63
2019,4,14,255.72
2019,4,15,211.09
2019,4,16,240.3
2019,4,17,239.67
2019,4,18,251.58
2019,4,19,256.53
2019,4,20,276.5
2019,4,21,280.02
2019,4,22,207.76
2019,4,23,244.98
2019,4,24,301.55
2019,4,25,271.59
2019,4,26,231.66
2019,4,27,242.33
2019,4,28,267.39
2019,4,29,293.75
2019,4,30,280.92
2019,5,1,280.5
2019,5,2,271.12
2019,5,3,256.62
2019,5,4,183.91
2019,5,5,260.8
2019,5,6,228.98
2019,5,7,225.01
2019,5,8,198.98
2019,5,9,158.01
2019,5,10,172.17
2019,5,11,230.07
2019,5,12,220.02
2019,5,13,175.46
2019,5,14,206.24
2019,5,15,206.68
2019,5,16,246.14
2019,5,17,264.89
2019,5,18,281.27
2019,5,19,292.83
2019,5,20,288.94
2019,5,21,250.03
2019,5,22,198.87
2019,5,23,250.97
2019,5,24,216.7
2019,5,25,263.99
2019,5,26,239.02
2019,5,27,191.23
2019,5,28,188.45
2019,5,29,242.12
2019,5,30,207.66
2019,5,31,234.84
2019,6,1,197.84
2019,6,2,222.08
2019,6,3,261.56
2019,6,4,214.72
2019,6,5,206.96
2019,6,6,268.2
2019,6,7,251.58
2019,6,8,255.18
2019,6,9,268.39
2019,6,10,275.58
2019,6,11,255.74
2019,6,12,262.2
2019,6,13,244.86
2019,6,14,211.09
2019,6,15,271.23
2019,6,16,207.09
2019,6,17,193.64
2019,6,18,227.25
2019,6,19,260.69
2019,6,20,289.78
2019,6,21,287.15
2019,6,22,288.9
2019,6,23,265.21
2019,6,24,233.5
2019,6,25,245.31
2019,6,26,254.51
2019,6,27,204.65
2019,6,28,234.43
2019,6,29,220.64
2019,6,30,188.47
2019,7,1,203.46
2019,7,2,107
2019,7,3,65.77
2019,7,4,177.22
2019,7,5,197.21
2019,7,6,211.3
2019,7,7,210.91
2019,7,8,243.05
2019,7,9,213.41
2019,7,10,209.75
2019,7,11,224.07
2019,7,12,255.52
2019,7,13,219.79
2019,7,14,214.99
2019,7,15,225.12
2019,7,16,243.88
2019,7,17,268.45
2019,7,18,270.95
2019,7,19,262.98
2019,7,20,256.89
2019,7,21,227.58
2019,7,22,143.52
2019,7,23,197.84
2019,7,24,131.83
2019,7,25,172.92
2019,7,26,184.98
2019,7,27,225.41
2019,7,28,252.75
2019,7,29,201.55
2019,7,30,158.23
2019,7,31,175.13
2019,8,1,151.08
2019,8,2,163.79
2019,8,3,187.08
2019,8,4,137.9
2019,8,5,184.74
2019,8,6,224.34
2019,8,7,220.33
2019,8,8,223.94
2019,8,9,140.33
2019,8,10,200
2019,8,11,215.86
2019,8,12,211.27
2019,8,13,118.82
2019,8,14,184.48
2019,8,15,224.73
2019,8,16,184.76
2019,8,17,198.81
2019,8,18,224.76
2019,8,19,209.97
2019,8,20,162.9
2019,8,21,209.12
2019,8,22,177.85
2019,8,23,188.49
2019,8,24,138.98
2019,8,25,200.06
2019,8,26,146.57
2019,8,27,161.06
2019,8,28,203.35
2019,8,29,122.85
2019,8,30,97.84
2019,8,31,159.22
2019,9,1,217.58
2019,9,2,81.95
2019,9,3,65.96
2019,9,4,149.21
2019,9,5,123.91
2019,9,6,208.88
2019,9,7,212.38
2019,9,8,243.88
2019,9,9,189.81
2019,9,10,159.33
2019,9,11,130.8
2019,9,12,229.92
2019,9,13,231.21
2019,9,14,242.25
2019,9,15,268.38
2019,9,16,273.68
2019,9,17,258.84
2019,9,18,234.29
2019,9,19,190.16
2019,9,20,192.82
2019,9,21,219.88
2019,9,22,214.16
2019,9,23,197.25
2019,9,24,266.84
2019,9,25,280.82
2019,9,26,267.34
2019,9,27,272.84
2019,9,28,273.23
2019,9,29,245.35
2019,9,30,263.84
2019,10,1,244.47
2019,10,2,242.33
2019,10,3,244.53
2019,10,4,185.49
2019,10,5,202.19
2019,10,6,234.8
2019,10,7,256.83
2019,10,8,244.25
2019,10,9,232.86
2019,10,10,254.34
2019,10,11,247.52
2019,10,12,241.02
2019,10,13,248.05
2019,10,14,250.01
2019,10,15,212.25
2019,10,16,212.12
2019,10,17,201.17
2019,10,18,247.48
2019,10,19,244.56
2019,10,20,231.1
2019,10,21,242.43
2019,10,22,251.65
2019,10,23,237.47
2019,10,24,222.23
2019,10,25,227.54
2019,10,26,186.55
2019,10,27,238.91
2019,10,28,228.49
2019,10,29,207.25
2019,10,30,247.92
2019,10,31,196.39
2019,11,1,82.95
2019,11,2,204.2
2019,11,3,169.11
2019,11,4,219.18
2019,11,5,223.77
2019,11,6,222.62
2019,11,7,157.76
2019,11,8,205.43
2019,11,9,189.69
2019,11,10,229.09
2019,11,11,197.67
2019,11,12,212.34
2019,11,13,96.31
2019,11,14,146.35
2019,11,15,223.95
2019,11,16,226.97
2019,11,17,225.3
2019,11,18,194.87
2019,11,19,184.98
2019,11,20,204.82
2019,11,21,206.09
2019,11,22,228.52
2019,11,23,234.44
2019,11,24,238.55
2019,11,25,235.42
2019,11,26,214.41
2019,11,27,194.8
2019,11,28,193
2019,11,29,223.62
2019,11,30,210.48
2019,12,1,211.27
2019,12,2,184.06
2019,12,3,222.83
2019,12,4,220.41
2019,12,5,226.29
2019,12,6,226.6
2019,12,7,227.33
2019,12,8,203.98
2019,12,9,226.84
2019,12,10,226.1
2019,12,11,223.66
2019,12,12,221.74
2019,12,13,219.8
2019,12,14,221.59
2019,12,15,220.86
2019,12,16,216.27
2019,12,17,218.27
2019,12,18,213.7
2019,12,19,210.35
2019,12,20,215.55
2019,12,21,216.77
2019,12,22,209.2
2019,12,23,214.72
2019,12,24,211.77
2019,12,25,213.86
2019,12,26,208.84
2019,12,27,199.15
2019,12,28,218.43
2019,12,29,210.6
2019,12,30,225.26
2019,12,31,212.74
2020,1,1,177.71
2020,1,2,206.02
2020,1,3,217.55
2020,1,4,217.8
2020,1,5,228.2
2020,1,6,228.38
2020,1,7,223.59
2020,1,8,223.93
2020,1,9,227.95
2020,1,10,227.68
2020,1,11,209.02
2020,1,12,212.5
2020,1,13,218.51
2020,1,14,220.11
2020,1,15,220.59
2020,1,16,195.41
2020,1,17,213.52
2020,1,18,214.48
2020,1,19,212.87
2020,1,20,214.45
2020,1,21,219.71
2020,1,22,220.1
2020,1,23,195.73
2020,1,24,159.38
2020,1,25,157.79
2020,1,26,191.73
2020,1,27,192.8
2020,1,28,213.41
2020,1,29,225.07
2020,1,30,204.79
2020,1,31,217.84
2020,2,1,228.05
2020,2,2,227.87
2020,2,3,218.04
2020,2,4,203.57
2020,2,5,217.05
2020,2,6,216.8
2020,2,7,211.2
2020,2,8,236.05
2020,2,9,244.45
2020,2,10,214.16
2020,2,11,239.65
2020,2,12,217.48
2020,2,13,199.19
2020,2,14,234.48
2020,2,15,266.95
2020,2,16,257.3
2020,2,17,222.56
2020,2,18,221
2020,2,19,248.79
2020,2,20,259.1
2020,2,21,265.11
2020,2,22,266.76
2020,2,23,274.69
2020,2,24,275.12
2020,2,25,268.95
2020,2,26,257.73
2020,2,27,213.43
2020,2,28,214.54
2020,2,29,247.42
2020,3,1,217.59
2020,3,2,169.47
2020,3,3,168.84
2020,3,4,158
2020,3,5,109.49
2020,3,6,106.73
2020,3,7,242.43
2020,3,8,271.64
2020,3,9,277.82
2020,3,10,258.9
2020,3,11,248.41
2020,3,12,245.59
2020,3,13,257.88
2020,3,14,229.66
2020,3,15,92.03
2020,3,16,210.15
2020,3,17,200.62
2020,3,18,194.33
2020,3,19,210.91
2020,3,20,177.64
2020,3,21,232.71
2020,3,22,242.98
2020,3,23,217.12
2020,3,24,204.98
2020,3,25,193.61
2020,3,26,236.61
2020,3,27,248.73
2020,3,28,241.38
2020,3,29,252.36
2020,3,30,258.66
2020,3,31,258.45
2020,4,1,233.09
2020,4,2,222.77
2020,4,3,227.2
2020,4,4,238.59
2020,4,5,239.52
2020,4,6,214.27
2020,4,7,194.46
2020,4,8,214.11
2020,4,9,198.9
2020,4,10,222.66
2020,4,11,232.48
2020,4,12,191.76
2020,4,13,218.42
2020,4,14,245.45
2020,4,15,249.8
2020,4,16,210.62
2020,4,17,167.84
2020,4,18,206.67
2020,4,19,229.16
2020,4,20,274.77
2020,4,21,279.59
2020,4,22,183.13
2020,4,23,230.98
2020,4,24,203.98
2020,4,25,191.25
2020,4,26,292.71
2020,4,27,265.2
2020,4,28,307.68
2020,4,29,291.66
2020,4,30,274.14
2020,5,1,188.11
2020,5,2,256.57
2020,5,3,239.55
2020,5,4,167.22
2020,5,5,278.62
2020,5,6,277.46
2020,5,7,245.72
2020,5,8,260.48
2020,5,9,250.92
2020,5,10,240.31
2020,5,11,130.67
2020,5,12,296.39
2020,5,13,275.98
2020,5,14,224.18
2020,5,15,247.47
2020,5,16,263.62
2020,5,17,251.83
2020,5,18,226.78
2020,5,19,226.64
2020,5,20,270.55
2020,5,21,271.02
2020,5,22,243.16
2020,5,23,255.54
2020,5,24,191.95
2020,5,25,195.27
2020,5,26,259.77
2020,5,27,263.08
2020,5,28,240.03
2020,5,29,249.95
2020,5,30,252.17
2020,5,31,204.53
2020,6,1,216.52
2020,6,2,137.12
2020,6,3,261.64
2020,6,4,192.67
2020,6,5,213.63
2020,6,6,272.68
2020,6,7,263.71
2020,6,8,273.76
2020,6,9,293.58
2020,6,10,286.63
2020,6,11,246.41
2020,6,12,254
2020,6,13,255.66
2020,6,14,144.18
2020,6,15,200.54
2020,6,16,168.9
2020,6,17,147.09
2020,6,18,138.72
2020,6,19,235.69
2020,6,20,279.01
2020,6,21,286.73
2020,6,22,287.81
2020,6,23,296.37
2020,6,24,292.69
2020,6,25,221.31
2020,6,26,198.49
2020,6,27,263.15
2020,6,28,270.25
2020,6,29,259.85
2020,6,30,225.9
2020,7,1,196.52
2020,7,2,229.88
2020,7,3,167.93
2020,7,4,166.47
2020,7,5,258.06
2020,7,6,263.94
2020,7,7,263.65
2020,7,8,273.07
2020,7,9,282.05
2020,7,10,270.96
2020,7,11,181.23
2020,7,12,183.89
2020,7,13,267.58
2020,7,14,261.54
2020,7,15,232.09
2020,7,16,227.93
2020,7,17,261.48
2020,7,18,280.48
2020,7,19,255.87
2020,7,20,191.38
2020,7,21,238.83
2020,7,22,255.76
2020,7,23,185.95
2020,7,24,265.16
2020,7,25,264.8
2020,7,26,281.18
2020,7,27,263.32
2020,7,28,135.81
2020,7,29,246.56
2020,7,30,263.34
2020,7,31,233.06
2020,8,1,124.68
2020,8,2,73.16
2020,8,3,175.71
2020,8,4,180.4
2020,8,5,193.2
2020,8,6,189.49
2020,8,7,185.3
2020,8,8,239.95
2020,8,9,255.09
2020,8,10,231.79
2020,8,11,223.23
2020,8,12,218.93
2020,8,13,189.59
2020,8,14,124.75
2020,8,15,113.63
2020,8,16,98.45
2020,8,17,145.54
2020,8,18,158.3
2020,8,19,213.93
2020,8,20,156.75
2020,8,21,176.44
2020,8,22,190.73
2020,8,23,222.92
2020,8,24,214.36
2020,8,25,273.19
2020,8,26,271.69
2020,8,27,224.96
2020,8,28,276.95
2020,8,29,247.08
2020,8,30,249.81
2020,8,31,184.55
2020,9,1,210.34
2020,9,2,258.2
2020,9,3,216.59
2020,9,4,179.56
2020,9,5,220.7
2020,9,6,218.16
2020,9,7,205.41
2020,9,8,193.45
2020,9,9,225.77
2020,9,10,180.62
2020,9,11,236
2020,9,12,192.7
2020,9,13,187.12
2020,9,14,235.66
2020,9,15,208.98
2020,9,16,243.23
2020,9,17,193.44
2020,9,18,57.67
2020,9,19,121.78
2020,9,20,131.95
2020,9,21,198.62
2020,9,22,216.71
2020,9,23,122.74
2020,9,24,219.93
2020,9,25,237.98
2020,9,26,225.62
2020,9,27,215.42
2020,9,28,192.27
2020,9,29,149.39
2020,9,30,198.74
2020,10,1,127.32
2020,10,2,182.09
2020,10,3,167.88
2020,10,4,208.38
2020,10,5,171.39
2020,10,6,225.92
2020,10,7,142.36
2020,10,8,92.73
2020,10,9,117.26
2020,10,10,182.43
2020,10,11,191.77
2020,10,12,97.68
2020,10,13,138.84
2020,10,14,204.09
2020,10,15,141.61
2020,10,16,123.86
2020,10,17,90.26
2020,10,18,76.44
2020,10,19,74.77
2020,10,20,82.75
2020,10,21,173.05
2020,10,22,240.58
2020,10,23,246.22
2020,10,24,228.51
2020,10,25,241.64
2020,10,26,101.83
2020,10,27,153.11
2020,10,28,189.38
2020,10,29,61.41
2020,10,30,128.81
2020,10,31,134.82
2020,11,1,211.59
2020,11,2,193.77
2020,11,3,206.97
2020,11,4,162.24
2020,11,5,191.17
2020,11,6,203.11
2020,11,7,145.82
2020,11,8,205.86
2020,11,9,221.41
2020,11,10,225.92
2020,11,11,121.66
2020,11,12,145.79
2020,11,13,238.34
2020,11,14,242.95
2020,11,15,176.73
2020,11,16,198.85
2020,11,17,223.46
2020,11,18,220.49
2020,11,19,227.23
2020,11,20,218.59
2020,11,21,226.64
2020,11,22,209.93
2020,11,23,222.56
2020,11,24,211.66
2020,11,25,213.8
2020,11,26,219.6
2020,11,27,179.01
2020,11,28,216.24
2020,11,29,196.95
2020,11,30,221.09
2020,12,1,211.99
2020,12,2,206.48
2020,12,3,211.41
2020,12,4,202.1
2020,12,5,221.76
2020,12,6,230.25
2020,12,7,229.39
2020,12,8,212.66
2020,12,9,227.21
2020,12,10,229.06
2020,12,11,215.45
2020,12,12,204.55
2020,12,13,210.91
2020,12,14,185.33
2020,12,15,168.77
2020,12,16,193.81
2020,12,17,217.6
2020,12,18,217.62
2020,12,19,203.19
2020,12,20,185.66
2020,12,21,210.17
2020,12,22,208.91
2020,12,23,200.94
2020,12,24,222.34
2020,12,25,211.8
2020,12,26,186.84
2020,12,27,207.71
2020,12,28,213.38
2020,12,29,210
2020,12,30,183.17
2020,12,31,207.78
2021,1,1,226.8
2021,1,2,226.8
2021,1,3,229.12
2021,1,4,213.8
2021,1,5,220.52
2021,1,6,224.62
2021,1,7,223.67
2021,1,8,196.36
2021,1,9,214.52
2021,1,10,232.51
2021,1,11,223.41
2021,1,12,153.76
2021,1,13,231.95
2021,1,14,232.87
2021,1,15,224.66
2021,1,16,219.09
2021,1,17,171.63
2021,1,18,226.88
2021,1,19,231.57
2021,1,20,231.91
2021,1,21,225.27
2021,1,22,224.75
2021,1,23,230.3
2021,1,24,215.88
2021,1,25,218.09
2021,1,26,233.01
2021,1,27,232.19
2021,1,28,235.84
2021,1,29,225.41
2021,1,30,213.7
2021,1,31,238.47
2021,2,1,241.7
2021,2,2,243.86
2021,2,3,249.44
2021,2,4,252.18
2021,2,5,253.46
2021,2,6,253.99
2021,2,7,249.27
2021,2,8,223.77
2021,2,9,51.3
2021,2,10,220.73
2021,2,11,266.95
2021,2,12,261.57
2021,2,13,261.69
2021,2,14,250.16
2021,2,15,250.96
2021,2,16,224.31
2021,2,17,219.23
2021,2,18,253.68
2021,2,19,265.83
2021,2,20,264.46
2021,2,21,263.25
2021,2,22,266.52
2021,2,23,256.37
2021,2,24,246.11
2021,2,25,221.13
2021,2,26,254.8
2021,2,27,235.66
2021,2,28,234.21
2021,3,1,225.83
2021,3,2,194.27
2021,3,3,154.02
2021,3,4,216.69
2021,3,5,201.24
2021,3,6,227.55
2021,3,7,226.64
2021,3,8,77.72
2021,3,9,251.45
2021,3,10,252.7
2021,3,11,248.27
2021,3,12,253.72
2021,3,13,244.41
2021,3,14,240.27
2021,3,15,218.3
2021,3,16,184.69
2021,3,17,198
2021,3,18,178.1
2021,3,19,200.39
2021,3,20,196.41
2021,3,21,179.48
2021,3,22,202.82
2021,3,23,277.66
2021,3,24,279.23
2021,3,25,236.34
2021,3,26,243.78
2021,3,27,205.1
2021,3,28,232.55
2021,3,29,234.29
2021,3,30,234.27
2021,3,31,245.24
2021,4,1,230.88
2021,4,2,211.73
2021,4,3,203.7
2021,4,4,61.32
2021,4,5,191.73
2021,4,6,234.9
2021,4,7,129.17
2021,4,8,238.2
2021,4,9,238.34
2021,4,10,230.09
2021,4,11,235.48
2021,4,12,242.07
2021,4,13,213.78
2021,4,14,229.65
2021,4,15,256.03
2021,4,16,245.08
2021,4,17,201.66
2021,4,18,141.8
2021,4,19,238.91
2021,4,20,248.61
2021,4,21,259.82
2021,4,22,260.85
2021,4,23,240.85
2021,4,24,238.91
2021,4,25,241.68
2021,4,26,196.61
2021,4,27,113.13
2021,4,28,222.57
2021,4,29,96.73
2021,4,30,209.45
2021,5,1,185.45
2021,5,2,188.76
2021,5,3,258.11
2021,5,4,243.66
2021,5,5,261.06
2021,5,6,193.36
2021,5,7,268.12
2021,5,8,231.62
2021,5,9,237.68
2021,5,10,270.84
2021,5,11,265.8
2021,5,12,269.59
2021,5,13,280.63
2021,5,14,274.74
2021,5,15,197.36
2021,5,16,225.34
2021,5,17,265.98
2021,5,18,213.31
2021,5,19,226.53
2021,5,20,220.38
2021,5,21,264.2
2021,5,22,271.64
2021,5,23,295.34
2021,5,24,223.26
2021,5,25,148.88
2021,5,26,222.01
2021,5,27,213.16
2021,5,28,225.98
2021,5,29,262.77
2021,5,30,267.16
2021,5,31,299.83
2021,6,1,299.67
2021,6,2,286.47
2021,6,3,274.22
2021,6,4,253.16
2021,6,5,198.6
2021,6,6,209.99
2021,6,7,162.5
2021,6,8,155.27
2021,6,9,184.64
2021,6,10,147.77
2021,6,11,188.56
2021,6,12,74.53
2021,6,13,92.16
2021,6,14,218.47
2021,6,15,220.54
2021,6,16,232.7
2021,6,17,252.32
2021,6,18,282.17
2021,6,19,305.8
2021,6,20,302.62
2021,6,21,292.61
2021,6,22,256.23
2021,6,23,241.6
2021,6,24,219.99
2021,6,25,250.3
2021,6,26,231.25
2021,6,27,253.32
2021,6,28,177.75
2021,6,29,214.93
2021,6,30,242.02
2021,7,1,265.36
2021,7,2,271.5
2021,7,3,274.8
2021,7,4,294.29
2021,7,5,275.2
2021,7,6,178.47
2021,7,7,212.97
2021,7,8,191.46
2021,7,9,165.16
2021,7,10,203.48
2021,7,11,232.51
2021,7,12,213.73
2021,7,13,249.49
2021,7,14,218.27
2021,7,15,136.23
2021,7,16,229.31
2021,7,17,276.86
2021,7,18,238.65
2021,7,19,202.39
2021,7,20,194.2
2021,7,21,232.6
2021,7,22,216.93
2021,7,23,109.84
2021,7,24,83.83
2021,7,25,136.44
2021,7,26,212.41
2021,7,27,217.43
2021,7,28,233.57
2021,7,29,249.27
2021,7,30,232.78
2021,7,31,221.99
2021,8,1,203.51
2021,8,2,182.79
2021,8,3,209.55
2021,8,4,218.84
2021,8,5,236.33
2021,8,6,266.73
2021,8,7,257.09
2021,8,8,262.84
2021,8,9,263.62
2021,8,10,212.56
2021,8,11,142.56
2021,8,12,212.84
2021,8,13,191.43
2021,8,14,189.34
2021,8,15,134.09
2021,8,16,221.45
2021,8,17,250.79
2021,8,18,280.93
2021,8,19,248.65
2021,8,20,248.85
2021,8,21,238.67
2021,8,22,262.2
2021,8,23,227.58
2021,8,24,195.7
2021,8,25,242.08
2021,8,26,221.28
2021,8,27,201.96
2021,8,28,163.37
2021,8,29,232.7
2021,8,30,218.17
2021,8,31,196.23
2021,9,1,208.85
2021,9,2,192.42
2021,9,3,153.88
2021,9,4,209.77
2021,9,5,141.29
2021,9,6,196.05
2021,9,7,212.16
2021,9,8,127.29
2021,9,9,126.11
2021,9,10,177.27
2021,9,11,205.05
2021,9,12,247.69
2021,9,13,135.73
2021,9,14,111.52
2021,9,15,160.67
2021,9,16,169.21
2021,9,17,165.03
2021,9,18,234.03
2021,9,19,190.87
2021,9,20,199.54
2021,9,21,148.7
2021,9,22,174.58
2021,9,23,163.96
2021,9,24,135.56
2021,9,25,85.56
2021,9,26,169.87
2021,9,27,191.61
2021,9,28,231.6
2021,9,29,251.48
2021,9,30,246.38
2021,10,1,205.39
2021,10,2,236.2
2021,10,3,226.98
2021,10,4,258.46
2021,10,5,252.27
2021,10,6,201.8
2021,10,7,216.02
2021,10,8,185.47
2021,10,9,235.12
2021,10,10,227.41
2021,10,11,150.12
2021,10,12,187.29
2021,10,13,151.45
2021,10,14,111.18
2021,10,15,106.61
2021,10,16,90.12
2021,10,17,137.36
2021,10,18,111.05
2021,10,19,149.89
2021,10,20,215.51
2021,10,21,221.24
2021,10,22,153.05
2021,10,23,188.97
2021,10,24,199.72
2021,10,25,245.82
2021,10,26,222.6
2021,10,27,228.28
